,feature_importance
Perovskite_deposition_thermal_annealing_time_1.2,2.028094417444708e-08
Perovskite_deposition_reaction_solutions_concentrations_1_M_8_mg/ml,2.0229417135019367e-08
HTL_deposition_reaction_solutions_concentrations_8.67_mg/ml;_9.1_mg/ml;_72.3_mg/ml;_28.8_µl/ml,2.0228803789445624e-08
Module_area_total_354.45,2.0194850342873205e-08
HTL_additives_concentrations_10_mg/ml,2.018897260226059e-08
ETL_deposition_procedure_Spin-coating_Hydrothermal__1,2.0143204324876925e-08
Perovskite_band_gap_1.764,2.0075881270932285e-08
HTL_deposition_reaction_solutions_age_0.33,2.0002832313188874e-08
Perovskite_deposition_reaction_solutions_concentrations_21.25_wt%;_21.25_wt%,1.996695261930128e-08
Perovskite_pl_max_512.0,1.992596059905559e-08
ETL_deposition_synthesis_atmosphere_pressure_total_0.0000002_Torr,1.9873286287237634e-08
HTL_additives_concentrations_8.7_mg/ml;_9.1_mg/ml;_28.8_µl/ml,1.9837153126399617e-08
ETL_deposition_solvents_Ethanol;_distilled_Water_nitric_acid,1.9789938168311697e-08
Module_area_effective_0.096,1.9769241398487554e-08
ETL_stack_sequence_CYOP,1.9746369350702602e-08
Substrate_deposition_procedure_Magnetron_sputtering,1.9741842001851824e-08
Cell_area_total_15.25,1.971452591318762e-08
Backcontact_stack_sequence_MoP3,1.9682592407258335e-08
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.0001_Torr,1.967512258658075e-08
Perovskite_deposition_reaction_solutions_compounds_MAI;_PbI2;_MnI2,1.9626931787136917e-08
ETL_deposition_reaction_solutions_concentrations_28_%,1.961968207751683e-08
Backcontact_stack_sequence_WO3__1,1.9546021217751672e-08
ETL_additives_concentrations_2.4_vol%,1.954189811127881e-08
HTL_additives_compounds_Undoped;_Unknown,1.9519666843461974e-08
HTL_deposition_procedure_Screen_printing,1.9517551346125904e-08
Perovskite_composition_a_ions_HA,1.9508181230215346e-08
Perovskite_deposition_reaction_solutions_volumes_0.08_0.1,1.9476929186580477e-08
Backcontact_storage_relative_humidity_50.0,1.9444689476505164e-08
HTL_stack_sequence_Pentacene,1.9420044284605077e-08
ETL_deposition_reaction_solutions_concentrations_nan_40_mM,1.94105723266641e-08
Perovskite_deposition_solvents_mixing_ratios_5.28;_1,1.938863139161482e-08
HTL_deposition_reaction_solutions_concentrations_73.2_mg/ml,1.926557482891049e-08
ETL_deposition_solvents_n-butyl_alcohol__3,1.918895567917336e-08
Substrate_cleaning_procedure_Helmanex_Ultrasonic_bath_DI_Water_Ultrasonic_bath_Acetone_Ultrasonic_bath_Ethanol_Ultrasonic_bath_IPA_Ultrasonic_bath,1.915898825400055e-08
Perovskite_deposition_solvents_mixing_ratios_95;_12,1.9155177463413504e-08
Perovskite_deposition_thermal_annealing_temperature_110;_130;_150,1.9143250463999446e-08
Perovskite_deposition_thermal_annealing_temperature_70;_300,1.9128241935315405e-08
Perovskite_deposition_solvents_Unknown_IPA,1.9115945646893014e-08
Perovskite_deposition_thermal_annealing_time_2.0_20.0,1.9096539783030626e-08
ETL_deposition_thermal_annealing_temperature_125;_550_25;_500,1.909171092999924e-08
HTL_deposition_aggregation_state_of_reactants_Liquid_Liquid_Liquid,1.905981342260064e-08
Substrate_area_13.16,1.9006656719683558e-08
ETL_stack_sequence_N-_3-(Trimethoxysilyl)propyl_ethylenediamine-SAM,1.8946537124954173e-08
Backcontact_stack_sequence_Ag-nw__1,1.8942376125392103e-08
Perovskite_deposition_solvents_mixing_ratios_0.6;_0.4,1.8920572178627543e-08
ETL_stack_sequence_PS:TiO2-mp,1.8898947299489184e-08
Perovskite_deposition_thermal_annealing_time_0.5;_10.0,1.8865414893041183e-08
Perovskite_deposition_procedure_Evaporation_Sandwiching_Rinsing,1.8856736345462536e-08
ETL_stack_sequence_3-PA-SAM,1.8839744373551882e-08
Perovskite_deposition_thermal_annealing_temperature_60.0;_80.0;_100.0,1.8750910263752353e-08
Perovskite_deposition_thermal_annealing_time_60.0_5.0_5.0_5.0,1.8739539167212344e-08
Backcontact_deposition_synthesis_atmosphere_pressure_partial_0.000006_Torr,1.8715465730355904e-08
Perovskite_deposition_reaction_solutions_concentrations_0.007_M;_1.4_M;_1.4_M,1.865451608978713e-08
HTL_additives_compounds_Ag-TFSI;_Li-TFSI;_TNP,1.8653918184429748e-08
Cell_area_total_27.25,1.8574120699902798e-08
ETL_deposition_substrate_temperature_90_90,1.857046452644778e-08
ETL_additives_compounds_SnCl2,1.8526580166177163e-08
Cell_area_total_30.25,1.849473456177353e-08
ETL_deposition_solvents_supplier_Unknown;_Unknown,1.8474551676117383e-08
Perovskite_deposition_quenching_media_additives_compounds_ITIC,1.8291011899191024e-08
HTL_stack_sequence_V1160,1.8205901656468807e-08
ETL_deposition_reaction_solutions_age_Unknown__2,1.819723955722812e-08
Substrate_stack_sequence_SiO2-hollow,1.8092598402492444e-08
Perovskite_additives_concentrations_0.25_mol%,1.8084585915368736e-08
ETL_deposition_solvents_mixing_ratios_1;_39,1.795774666346556e-08
Perovskite_deposition_thermal_annealing_time_5.0;_15.0_90.0_5.0,1.792018747937653e-08
Perovskite_deposition_thermal_annealing_temperature_50.0;_100_150.0,1.787514077263365e-08
Perovskite_deposition_solvents_DMF;_DMSO_none_none_none,1.7771706954879413e-08
Perovskite_deposition_thermal_annealing_temperature_Unknown_50.0;_80,1.7728852581242596e-08
Perovskite_composition_a_ions_(THM);_MA,1.772373875797562e-08
mode_Number_of_unfilled_f_valence_electrons,1.7658717806598068e-08
HTL_additives_concentrations_29_uL(300mg/mL);_18_uL(520mg/mLACN);_29_uL,1.751086684832344e-08
Perovskite_deposition_reaction_solutions_volumes_0.05,1.7460039211137674e-08
ETL_deposition_substrate_temperature_70_25_25,1.738868678233975e-08
Perovskite_deposition_thermal_annealing_temperature_25_140,1.737527971123249e-08
ETL_deposition_solvents_mixing_ratios_1;_0.25,1.7339142447164237e-08
Perovskite_deposition_reaction_solutions_concentrations_nan_5_mg/ml,1.7338902679207867e-08
Perovskite_deposition_reaction_solutions_compounds_nan_Pb(NO3)2,1.7304342971264216e-08
Perovskite_deposition_solvents_mixing_ratios_0.8;_0.2,1.724168208486089e-08
HTL_stack_sequence_PCE-10,1.72390112151633e-08
ETL_deposition_thermal_annealing_temperature_500_500_500,1.7151450546020497e-08
ETL_deposition_thermal_annealing_atmosphere_Ambient_Ambient__2,1.7140232610396682e-08
Encapsulation_stack_sequence_G1,1.7066141933844868e-08
Perovskite_deposition_procedure_Spin-coating_Spin-coating_Ion_exchange,1.701165182575052e-08
Backcontact_stack_sequence_Ag-nanocubes,1.6999170442938135e-08
Perovskite_composition_short_form_CsFAGAPbBrI,1.6943900769619778e-08
Perovskite_deposition_thermal_annealing_temperature_25;_60,1.6942131013492443e-08
ETL_deposition_thermal_annealing_time_25.0__2,1.686174560743176e-08
Cell_area_total_2.25,1.681132364232229e-08
Perovskite_deposition_reaction_solutions_concentrations_1.24_M,1.6781483415182664e-08
ETL_deposition_reaction_solutions_compounds_supplier_Alfa-Aesar__1,1.6751658675406748e-08
Backcontact_deposition_solvents_mixing_ratios_nan__1,1.6672473371421483e-08
Perovskite_deposition_quenching_media_volume_30000.0,1.663600687528756e-08
Substrate_supplier_Yingkou_OPV_Tech_New_Energy_Co.,1.66260920676976e-08
ETL_deposition_thermal_annealing_atmosphere_Ambient__2,1.6528313081537613e-08
Perovskite_composition_a_ions_HA;_MA,1.6443928487369793e-08
Perovskite_deposition_reaction_solutions_concentrations_50_wt%,1.6443358496387415e-08
Substrate_cleaning_procedure_Extran_300_Ultrasonic_bath_IPA,1.6392644985735253e-08
Perovskite_deposition_solvents_none_none_none_none,1.6383464316725763e-08
Perovskite_deposition_reaction_solutions_compounds_purity_Unknown_ODAI,1.635963953337815e-08
ETL_deposition_procedure_Electrospinning__1,1.6320140056304753e-08
HTL_additives_concentrations_32_mM;_28.5_µl/ml,1.6315108651845106e-08
ETL_additives_compounds_Graphene_oxide__1,1.6306636176223856e-08
Perovskite_deposition_thermal_annealing_temperature_71.0_70.0,1.628285008492839e-08
Perovskite_pl_max_769.4,1.625230355912459e-08
ETL_deposition_reaction_solutions_concentrations_2_mg/ml,1.6242931108762266e-08
Perovskite_deposition_reaction_solutions_compounds_nan_Guanidinium_iodide,1.6210086409515573e-08
Perovskite_composition_a_ions_coefficients_0.05;_0.85;_0.10,1.6210027723903142e-08
Perovskite_band_gap_1.584,1.613384894117559e-08
Perovskite_deposition_thermal_annealing_temperature_90.0_85.0;_160,1.6092076526937688e-08
Perovskite_deposition_reaction_solutions_compounds_supplier_Unknown_Lab-made;_Lab-made,1.6090156124987385e-08
HTL_deposition_solvents_mixing_ratios_nan,1.6086616248758496e-08
Perovskite_composition_short_form_CsFAMAPbBr,1.6080516930561005e-08
Perovskite_deposition_thermal_annealing_time_0.016_5.0,1.6056520048328516e-08
Perovskite_deposition_thermal_annealing_temperature_70.0_95.0_95.0,1.601453908503204e-08
ETL_deposition_solvents_IPA_Water,1.5993516259636776e-08
ETL_deposition_reaction_solutions_concentrations_nan__1,1.592879738062113e-08
Perovskite_additives_compounds_PbI2,1.592022917108141e-08
Perovskite_additives_compounds_OTG1,1.5888878374812905e-08
Backcontact_deposition_synthesis_atmosphere_relative_humidity_nan,1.5880712200864277e-08
Perovskite_deposition_reaction_solutions_compounds_nan_CsAc,1.5798460710299143e-08
Perovskite_deposition_thermal_annealing_time_Unknown_10.0_10.0,1.565782543050475e-08
Perovskite_composition_a_ions_coefficients_2;_1.77;_57.23,1.563196112696421e-08
Backcontact_stack_sequence_PTCBI__1,1.5572954779608174e-08
Perovskite_additives_compounds_TMS,1.551967321499469e-08
Perovskite_deposition_solvents_DMF_Methanol_Methanol,1.551415424985974e-08
Cell_area_total_21.25,1.5504190400604962e-08
Perovskite_additives_concentrations_nan;_2_%;_6_%,1.5435183834299965e-08
ETL_deposition_reaction_solutions_compounds_C60;_(RuCp*mes)2,1.543290298409691e-08
Perovskite_composition_a_ions_(ImEA),1.5419039536924166e-08
Substrate_stack_sequence_Flexible,1.5402743070500418e-08
Perovskite_deposition_procedure_Evaporation,1.5371855980691094e-08
ETL_deposition_reaction_solutions_compounds_Rhodamine_101,1.5363577207441425e-08
Perovskite_deposition_reaction_solutions_compounds_AgBr;_BiBr3;_CsBr,1.5337389974852666e-08
Perovskite_composition_a_ions_coefficients_0.09;_0.58;_0.33,1.5307785486594416e-08
Perovskite_composition_a_ions_(CHMA);_MA,1.526697817416922e-08
Perovskite_band_gap_1.616,1.524683481616775e-08
Perovskite_deposition_thermal_annealing_temperature_25_70__1,1.5238623692106208e-08
ETL_additives_compounds_Cs2CO3,1.523814881051515e-08
ETL_deposition_reaction_solutions_concentrations_2_wt%__1,1.51811525755881e-08
HTL_deposition_synthesis_atmosphere_pressure_partial_0.000002_Torr,1.5160006597513284e-08
Substrate_cleaning_procedure_DIWater_Ultrasonic_bath_Acetone_Ultrasonic_bath_IPA_Ultrasonic_bath_UV-Ozone,1.5131429688955582e-08
Substrate_stack_sequence_Quartz,1.510924034301137e-08
Perovskite_deposition_solvents_purity_99.9%;_99.5%,1.5060095266632662e-08
Perovskite_additives_concentrations_8.0,1.5046571823149587e-08
Perovskite_composition_a_ions_coefficients_0.1;_0.1;_0.8,1.5046159151213558e-08
Perovskite_deposition_reaction_solutions_compounds_CsAc;_HPbBr3;_HPbI3;_PEABr;_PEAI,1.5043823571602174e-08
Perovskite_pl_max_779.9,1.5041912696473812e-08
ETL_deposition_reaction_solutions_compounds_TiO2-np_titanium_tetrachloride,1.502776074320355e-08
Perovskite_deposition_reaction_solutions_compounds_nan_CsI,1.4998934716198008e-08
Perovskite_deposition_after_treatment_of_formed_perovskite_Graphdiyne_passivation_treatment,1.4985711423628907e-08
Backcontact_deposition_procedure_DC_Magnetron_Sputtering,1.4887707082823022e-08
Perovskite_deposition_reaction_solutions_compounds_supplier_Xi'an_Polymer_Light_Technology_Corporation.,1.4886196898183755e-08
Perovskite_deposition_solvents_mixing_ratios_7.7;_1_1,1.484468728466559e-08
ETL_deposition_procedure_Lithography__1,1.482661705147902e-08
Backcontact_deposition_aggregation_state_of_reactants_Liquid__1,1.4824485684810481e-08
Perovskite_composition_short_form_CsAgBiBr,1.4798734909055914e-08
Backcontact_deposition_solvents_mixing_ratios_1,1.479409666985806e-08
Perovskite_additives_concentrations_6_mol%;_20_mol%,1.476272048377632e-08
Perovskite_deposition_synthesis_atmosphere_N2_FA,1.4761854344511057e-08
Perovskite_deposition_thermal_annealing_time_0.4305555555555556,1.4748417933138723e-08
ETL_deposition_reaction_solutions_compounds_Tetrabutyl_titanate,1.47453072902313e-08
Perovskite_composition_a_ions_FA;_OA,1.4675306000000689e-08
HTL_additives_concentrations_500_mg/ml;_0.03_vol%,1.4670009582272689e-08
Perovskite_deposition_number_of_deposition_steps_6.0,1.4587374782559595e-08
HTL_deposition_reaction_solutions_compounds_Nickel_acetate_tetrahydrate;_ethanolamine,1.4561762678143993e-08
Perovskite_deposition_thermal_annealing_time_20.0__2,1.4554674848003105e-08
HTL_deposition_thermal_annealing_temperature_55,1.4503025301899472e-08
Perovskite_composition_a_ions_coefficients_2;_79,1.4482325396946183e-08
Perovskite_deposition_thermal_annealing_temperature_Unknown_100.0;_150,1.4474784896256477e-08
Perovskite_deposition_solvents_DMSO_Octane_Octane,1.4447312202737758e-08
Perovskite_deposition_reaction_solutions_compounds_FAI;_MAI;_PbI2,1.4443954950238221e-08
Perovskite_deposition_thermal_annealing_temperature_Unknown_175.0,1.4290127978586152e-08
Perovskite_composition_c_ions_coefficients_3.0,1.428515671161149e-08
Perovskite_composition_a_ions_(DMA);_MA,1.4251571285252887e-08
HTL_additives_concentrations_20_uL(517mg/1mLACN);_36_uL;_8_uL(375mg/mLACN),1.4215323402856426e-08
Perovskite_composition_b_ions_coefficients_0.88;_0.12,1.4210279361701185e-08
Perovskite_deposition_solvents_Water_none,1.4207971661201563e-08
HTL_additives_concentrations_22.5_uL;_15_uL,1.414477162316338e-08
HTL_stack_sequence_DTP-C6Th,1.4131779352815396e-08
Perovskite_composition_a_ions_coefficients_0.3;_0.04;_0.55;_0.11,1.412652770026513e-08
Perovskite_deposition_reaction_solutions_concentrations_0.70_M;_0.17_M;_0.10_M;_1.30_M,1.4017820102349348e-08
Substrate_supplier_Furuuchi_Chemical,1.3950445321394385e-08
Backcontact_deposition_reaction_solutions_compounds_nan__1,1.3915260256608371e-08
Perovskite_composition_short_form_AgCsBiSbBr,1.3905335030416426e-08
HTL_additives_concentrations_9.1_mg/ml;_28.8_µl/ml__2,1.3901355306894189e-08
Perovskite_deposition_thermal_annealing_time_10.0_Unknown_Unknown,1.3900544029108416e-08
Perovskite_deposition_reaction_solutions_age_8.0;_12.0,1.3882766497092724e-08
HTL_stack_sequence_CsOAc,1.3678553762609366e-08
HTL_stack_sequence_PPDI,1.3651800001386518e-08
Perovskite_composition_a_ions_EA;_MA;_PEA,1.3628278926129485e-08
Perovskite_composition_short_form_MASnCl,1.3604967660046619e-08
Add_lay_front_stack_sequence_ZnSe-QDs,1.3581665373684693e-08
Perovskite_deposition_reaction_solutions_concentrations_6.4_wt%;_33.6_wt%,1.3578561205435213e-08
ETL_deposition_reaction_solutions_compounds_TTIP,1.3576125095391868e-08
HTL_additives_compounds_CTAB,1.3572843699928535e-08
Cell_area_total_10.25,1.3530628363042974e-08
Perovskite_composition_short_form_RbSbI,1.3507194713442038e-08
ETL_deposition_solvents_IPA__1,1.3479002786896664e-08
HTL_deposition_reaction_solutions_concentrations_2.5_wt%,1.347887051282257e-08
Perovskite_composition_short_form_(Anyl)PbI,1.3459147811151421e-08
HTL_stack_sequence_Carbon-np,1.3420523242081714e-08
Module_area_effective_0.093,1.339316585480444e-08
Cell_area_total_29.25,1.335749683766819e-08
Perovskite_composition_c_ions_coefficients_3.9;_9.1,1.3355166082746484e-08
Perovskite_deposition_thermal_annealing_time_Unknown_10.0_60.0,1.3327060826395615e-08
Perovskite_composition_short_form_(PEA)FAMAPbI,1.3204045295075898e-08
Substrate_cleaning_procedure_Water_Ultrasonic_bath_Ethanol_Ultrasonic_bath_UV-Ozone,1.3080312082907202e-08
HTL_deposition_reaction_solutions_concentrations_15.08_mg/ml;_9.1_mg/ml;_72.3_mg/ml;_28.8_µl/ml,1.3034375211152152e-08
ETL_deposition_solvents_purity_99.8%_Unknown__1,1.2979665981047728e-08
Perovskite_deposition_reaction_solutions_temperature_Unknown_140,1.296114953871937e-08
Perovskite_band_gap_1.257,1.2904063714003812e-08
Perovskite_deposition_reaction_solutions_compounds_MAI;_PbI2_nan,1.2859390998783295e-08
Perovskite_composition_assumption_XPS,1.2845651175889206e-08
Perovskite_deposition_reaction_solutions_temperature_70_25,1.2748833889791192e-08
Perovskite_composition_short_form_(HdA)PbI,1.2662036084698996e-08
Perovskite_additives_compounds_False,1.2654111340961456e-08
ETL_deposition_solvents_Ethanol_acetonitrile,1.2601449285312744e-08
Perovskite_pl_max_539.1,1.2570009772701118e-08
Perovskite_composition_short_form_HAPbI,1.2556774360714133e-08
ETL_deposition_thermal_annealing_time_20.0;_10.0,1.2529813332339824e-08
Perovskite_additives_concentrations_5_mol%;_20_mg/ml,1.2462477990160057e-08
ETL_deposition_reaction_solutions_compounds_purity_Pro_analysis,1.2457529903109938e-08
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.00005_mbar,1.2446081146595551e-08
ETL_deposition_reaction_solutions_temperature_80,1.2432129522670342e-08
Backcontact_deposition_reaction_solutions_compounds_purity_99.99,1.232138481364531e-08
ETL_deposition_reaction_solutions_compounds_C60_solution,1.2305851309724385e-08
HTL_stack_sequence_P3TI,1.2291566074985746e-08
Perovskite_deposition_synthesis_atmosphere_Air_Air_Air_Air_Air_Air,1.2289740173222757e-08
Perovskite_band_gap_2.141,1.2265216220660327e-08
Encapsulation_water_vapour_transmission_rate_0.0033399999999999,1.2213535161097284e-08
Perovskite_deposition_thermal_annealing_time_1.5__1,1.2195219375342765e-08
Backcontact_deposition_solvents_none,1.216593350952608e-08
HTL_deposition_reaction_solutions_compounds_MoOx,1.2164565904949216e-08
Substrate_brand_name_TEC7.5,1.2126267008242962e-08
Perovskite_additives_compounds_MOF,1.2116498798345441e-08
Perovskite_band_gap_2.13,1.2052213309931424e-08
Perovskite_deposition_solvents_none_Ethanol;_Methoxyethanol,1.2047746216781557e-08
ETL_deposition_reaction_solutions_volumes_0.15,1.2044063339494465e-08
Backcontact_deposition_thermal_annealing_time_30.0__1,1.1997149471452997e-08
Perovskite_additives_compounds_Piperazin;_SnF2,1.1884658886676867e-08
Perovskite_additives_compounds_SnCl,1.1819839562886515e-08
HTL_deposition_reaction_solutions_concentrations_10_mg/ml__1,1.176019070499141e-08
HTL_deposition_reaction_solutions_concentrations_0.2_M,1.1733403937056043e-08
Perovskite_deposition_solvents_mixing_ratios_25;_4_1,1.1704902022301974e-08
HTL_deposition_reaction_solutions_concentrations_32_mM;_15_mg/ml;_28.5_µl/ml,1.1604000346450557e-08
Perovskite_deposition_reaction_solutions_compounds_supplier_Sigma_Aldrich;_Lab_made;_Sigma_Aldrich;_Sigma_Aldrich,1.15502792707622e-08
HTL_stack_sequence_N749,1.1492045820863809e-08
Perovskite_additives_concentrations_nan;_0.1_mg/ml,1.1482060759833269e-08
Cell_number_of_cells_per_substrate_12.0,1.147369188577399e-08
Perovskite_deposition_solvents_mixing_ratios_1__1,1.1451306619514105e-08
HTL_stack_sequence_BTX-OMeTAD,1.1386548423104898e-08
range_Nonmetal,1.137157643226029e-08
Substrate_cleaning_procedure_De-ionized_Water_Ultrasonic_bath_Soap_Ultrasonic_bath_IPA_Ultrasonic_bath,1.1369915590901301e-08
Perovskite_composition_c_ions_coefficients_1.05;_1.95,1.1343803063621643e-08
ETL_deposition_reaction_solutions_compounds_Al2O3-np__1,1.1342077185679503e-08
ETL_deposition_reaction_solutions_compounds_C60,1.1307576267666155e-08
Perovskite_band_gap_2.52,1.1290938727658784e-08
ETL_deposition_synthesis_atmosphere_pressure_partial_0.0000001_mbar,1.128483555169966e-08
ETL_deposition_reaction_solutions_compounds_titanium_tetrachloride,1.126340287262997e-08
HTL_storage_atmosphere_Ambient,1.1236015093265592e-08
Perovskite_deposition_solvents_mixing_ratios_7;_3_1_nan,1.1228970589075156e-08
ETL_deposition_thermal_annealing_temperature_90__2,1.1216463564490795e-08
Perovskite_deposition_thermal_annealing_temperature_120;_40,1.1209045378443406e-08
Perovskite_deposition_reaction_solutions_concentrations_28_wt%,1.1109304551381867e-08
ETL_deposition_reaction_solutions_concentrations_200_mM__1,1.1040560459480215e-08
Perovskite_deposition_reaction_solutions_compounds_supplier_Showa_Chemical;_Sigma_Aldrich,1.1040028387370607e-08
HTL_stack_sequence_Pyrene,1.1023840333298447e-08
ETL_deposition_solvents_supplier_sigma_aldrich,1.100768708542874e-08
Perovskite_additives_concentrations_0.063,1.0988773221220993e-08
HTL_additives_concentrations_520_mg/ml;_0.036_mL,1.0950044427089066e-08
Perovskite_composition_c_ions_coefficients_0.30;_2.7,1.0926922127329807e-08
ETL_deposition_reaction_solutions_compounds_C60-SAM,1.0922103192734527e-08
Perovskite_composition_b_ions_Hg;_Pb,1.0828492752030677e-08
Perovskite_deposition_solvents_supplier_Nacalai_Tesque,1.0826786151955204e-08
Perovskite_deposition_thermal_annealing_pressure_1.01_atm,1.0810783379244917e-08
HTL_deposition_reaction_solutions_concentrations_90_mg/ml;_7.65_mg/ml;_1_vol%,1.0793912764362438e-08
Perovskite_deposition_solvents_mixing_ratios_4;_20,1.0770586849526083e-08
ETL_deposition_synthesis_atmosphere_Ar__1,1.0761636787236395e-08
ETL_deposition_thermal_annealing_time_10.0_60.0__1,1.074507721782411e-08
Perovskite_band_gap_1.93,1.0730978527010436e-08
Perovskite_pl_max_746.9,1.0722382954645419e-08
ETL_stack_sequence_NMPFP,1.0713845484137662e-08
HTL_stack_sequence_Red_Phosphorous-QDs,1.069682469227794e-08
ETL_additives_compounds_Li-TFSI;_TiCl4__1,1.0637404790441673e-08
Perovskite_deposition_procedure_Single-source_thermal_evaporation,1.0610993732818498e-08
ETL_deposition_thermal_annealing_temperature_500_500_500_500_500_500_500,1.0606624517400255e-08
ETL_deposition_reaction_solutions_volumes_54.35,1.0567732560098865e-08
Perovskite_composition_a_ions_(HEA);_Cs;_FA,1.0531017644846589e-08
Cell_number_of_cells_per_substrate_6.0,1.045983519835023e-08
ETL_deposition_solvents_Unknown_Unknown_Unknown_Unknown_Unknown_Unknown_acetonitrile,1.0451300062206915e-08
ETL_deposition_solvents_mixing_ratios_1_1_1__1,1.042005678491468e-08
Perovskite_deposition_thermal_annealing_temperature_50_200;_150,1.0395991128937466e-08
Add_lay_front_stack_sequence_INVAR,1.0374767716130408e-08
Perovskite_deposition_solvents_DMF;_DMSO_n-butanol,1.0340605342645692e-08
Perovskite_composition_a_ions_EA;_MA,1.0338234513020751e-08
Perovskite_composition_b_ions_coefficients_10,1.0333711868693255e-08
HTL_deposition_synthesis_atmosphere_pressure_total_0.000001_mbar,1.0306371379922564e-08
Perovskite_band_gap_1.533,1.0277672444882103e-08
Backcontact_stack_sequence_Ti,1.0274702828442943e-08
Perovskite_composition_short_form_CsFAMARbPbBrI,1.0268210143327127e-08
HTL_deposition_reaction_solutions_compounds_Li-TFSI;_Spiro-MeOTAD;_TBP__2,1.0139371505753258e-08
Perovskite_deposition_synthesis_atmosphere_pressure_total_1_atm_1_atm_1_atm_1_atm_1_atm_1_atm_1_atm_1_atm_1_atm,1.0119669787346743e-08
Perovskite_deposition_substrate_temperature_85,1.0106942068242957e-08
Backcontact_deposition_solvents_Unknown,1.0098999335341313e-08
Perovskite_additives_compounds_Diethylammoniumchloride,1.0087393506867832e-08
HTL_stack_sequence_TOPO__1,1.0024903471788938e-08
HTL_deposition_thermal_annealing_atmosphere_Dry_air,1.0020437435812219e-08
HTL_stack_sequence_ZnS-QDs,1.0013168626410483e-08
Substrate_cleaning_procedure_Water_Acetone_IPA,9.989254434547615e-09
Cell_area_total_100.0,9.977554037056252e-09
Perovskite_deposition_procedure_Evaporation_Evaporation_Gas_reaction_Dipp-coating,9.969888187668712e-09
HTL_deposition_reaction_solutions_compounds_ethylphosphonic_acid,9.93028428961622e-09
Backcontact_stack_sequence_Al__1,9.909473643639389e-09
Perovskite_deposition_thermal_annealing_atmosphere_N2__2,9.887867272681599e-09
HTL_stack_sequence_F4TCNQ,9.857749305572043e-09
ETL_deposition_thermal_annealing_temperature_165,9.836133243432664e-09
HTL_additives_concentrations_11.7_mg/ml;_36_µl/ml,9.830282093162588e-09
Backcontact_stack_sequence_Ta2O3,9.804753258915385e-09
Backcontact_deposition_reaction_solutions_compounds_MoO3__1,9.799419446028595e-09
HTL_deposition_procedure_Electropolymerisation,9.795182888348964e-09
Perovskite_deposition_quenching_media_volume_70.0,9.78096245178491e-09
ETL_deposition_reaction_solutions_compounds_supplier_Dyesol,9.759856576548895e-09
Perovskite_deposition_solvents_supplier_Sigma;_Aladdin,9.721591004135433e-09
ETL_deposition_synthesis_atmosphere_pressure_total_0.005_Torr,9.710571668899747e-09
ETL_stack_sequence_Graphene_oxide,9.664201486943733e-09
HTL_additives_concentrations_11.34_mg/ml;_0.0176_ml/ml,9.662376825265383e-09
Perovskite_deposition_reaction_solutions_age_Unknown_60.0,9.616774968368577e-09
ETL_deposition_synthesis_atmosphere_relative_humidity_55;_nan,9.566517765792949e-09
Encapsulation_stack_sequence_Al2O3,9.524331013429713e-09
HTL_deposition_thermal_annealing_temperature_140__1,9.432399445129965e-09
HTL_additives_concentrations_1.5_mM;_14_mM;_56_mM,9.384753958885643e-09
ETL_deposition_procedure_Spin-coating_Spin-coating_Spin-coating__1,9.32872935366218e-09
Perovskite_deposition_synthesis_atmosphere_Air_N2_Air,9.327148399969924e-09
Perovskite_pl_max_632,9.275599381509227e-09
ETL_deposition_reaction_solutions_concentrations_1.5_mM;_1.5_mM;_30_%,9.234249658502485e-09
Perovskite_deposition_solvents_mixing_ratios_2;_3;_1,9.214822422897966e-09
Perovskite_composition_a_ions_coefficients_0.66;_0.34,9.212629209169946e-09
HTL_deposition_substrate_temperature_25_100,9.19560881402319e-09
HTL_deposition_reaction_solutions_concentrations_30_mg/ml;_nan,9.169675503236143e-09
Perovskite_deposition_thermal_annealing_temperature_60;_80;_100_Unknown,9.123574911216824e-09
Perovskite_deposition_quenching_media_volume_125.0,9.121844131722562e-09
ETL_stack_sequence_ZnO-nanoflake__1,9.081543487301945e-09
Encapsulation_stack_sequence_EVOH,9.054182929147792e-09
ETL_deposition_procedure_Brush_painting,9.052324120540739e-09
Perovskite_additives_concentrations_6_µmol/ml,9.041706287597113e-09
Perovskite_band_gap_1.651,9.028512061656896e-09
HTL_additives_concentrations_520_mg/ml;_0.285_vol%,8.96129787578691e-09
Perovskite_composition_c_ions_coefficients_1.71;_1.29,8.904649186622961e-09
Substrate_supplier_HeptaChroma,8.902583463367737e-09
Substrate_area_3.0,8.89874361100868e-09
ETL_deposition_reaction_solutions_compounds_Titanium_isopropoxide_TiCl4__1,8.867229534592787e-09
Perovskite_deposition_solvents_Ethanol__1,8.865476917820733e-09
Perovskite_deposition_thermal_annealing_temperature_70.0;_110,8.817890426264845e-09
Perovskite_composition_none_stoichiometry_components_in_excess_Sn,8.795375145670737e-09
ETL_deposition_thermal_annealing_time_30.0_30.0_30.0,8.765331063375294e-09
Perovskite_deposition_reaction_solutions_volumes_Unknown_0.2,8.760929328829556e-09
Perovskite_deposition_solvents_Butylamine;_DMF;_DMSO_Butanol,8.760050691663172e-09
Perovskite_deposition_after_treatment_of_formed_perovskite_Spin-coating_Pr-ITC;_Ph-DTIC,8.737497667392367e-09
